Date,Site,set,play_description,set_winner,losing_team_at_timeout,losing_team_win,home_before_timeout,visiting_before_timeout,winner_next_point,home_after_timeout,visiting_after_timeout,overall_set_number
2017-10-03,"Saratoga Springs, NY (Williamson Center)

",4,Timeout Union College.,home,home,TRUE,23,24,home,24,24,2341
2017-10-03,"Saratoga Springs, NY (Williamson Center)

",4,Timeout Skidmore College.,home,visiting,FALSE,25,24,visiting,25,25,2341
2017-10-03,"Saratoga Springs, NY (Williamson Center)

",5,Timeout Union College.,visiting,home,FALSE,6,10,home,7,10,2342
2017-10-03,"Saratoga Springs, NY (Williamson Center)

",5,Timeout Union College.,visiting,home,FALSE,9,13,visiting,9,14,2342
2017-10-06,"Schenectady, NY (Viniar Center)

",1,Timeout Bard.,visiting,home,FALSE,3,11,visiting,3,12,2343
2017-10-06,"Schenectady, NY (Viniar Center)

",1,Timeout Bard.,visiting,home,FALSE,9,20,home,10,20,2343
2017-10-06,"Schenectady, NY (Viniar Center)

",2,Timeout Bard.,visiting,home,FALSE,6,9,visiting,6,10,2344
2017-10-06,"Schenectady, NY (Viniar Center)

",2,Timeout Bard.,visiting,home,FALSE,13,18,home,14,18,2344
2017-10-06,"Schenectady, NY (Viniar Center)

",2,Timeout Union.,visiting,home,FALSE,19,20,visiting,19,21,2344
2017-10-06,"Schenectady, NY (Viniar Center)

",2,Timeout Union.,visiting,home,FALSE,23,24,visiting,23,25,2344
2017-10-06,"Schenectady, NY (Viniar Center)

",3,Timeout Bard.,visiting,home,FALSE,12,14,visiting,12,15,2345
2017-10-06,"Schenectady, NY (Viniar Center)

",3,Timeout Bard.,visiting,home,FALSE,16,21,visiting,16,22,2345
2017-10-06,"Schenectady, NY (Viniar Ath. Center)

",1,Timeout Union.,visiting,visiting,TRUE,13,7,visiting,13,8,2346
2017-10-06,"Schenectady, NY (Viniar Ath. Center)

",1,Timeout Wesleyan.,visiting,home,FALSE,16,18,home,17,18,2346
2017-10-06,"Schenectady, NY (Viniar Ath. Center)

",2,Timeout Union.,home,visiting,FALSE,19,17,visiting,19,18,2347
2017-10-06,"Schenectady, NY (Viniar Ath. Center)

",2,Timeout Wesleyan.,home,tied,FALSE,20,20,visiting,20,21,2347
2017-10-06,"Schenectady, NY (Viniar Ath. Center)

",2,Timeout Union.,home,visiting,FALSE,23,22,visiting,23,23,2347
2017-10-06,"Schenectady, NY (Viniar Ath. Center)

",2,Timeout Wesleyan.,home,home,TRUE,23,24,home,24,24,2347
2017-10-06,"Schenectady, NY (Viniar Ath. Center)

",3,Timeout Union.,home,visiting,FALSE,7,1,visiting,7,2,2348
2017-10-06,"Schenectady, NY (Viniar Ath. Center)

",3,Timeout Union.,home,visiting,FALSE,13,4,home,14,4,2348
2017-10-06,"Schenectady, NY (Viniar Ath. Center)

",4,Timeout Union.,home,visiting,FALSE,3,0,home,4,0,2349
2017-10-06,"Schenectady, NY (Viniar Ath. Center)

",4,Timeout Union.,home,visiting,FALSE,14,8,visiting,14,9,2349
2017-10-06,"Schenectady, NY (Viniar Ath. Center)

",4,Timeout Wesleyan.,home,visiting,FALSE,24,20,home,25,20,2349
2017-10-07,"Poughkeepsie, NY (Kenyon Hall)

",1,Timeout Vassar College.,home,visiting,FALSE,12,8,home,13,8,2350
2017-10-07,"Poughkeepsie, NY (Kenyon Hall)

",1,Timeout Union College.,home,visiting,FALSE,18,12,visiting,18,13,2350
2017-10-07,"Poughkeepsie, NY (Kenyon Hall)

",1,Timeout Union College.,home,tied,FALSE,19,19,home,20,19,2350
2017-10-07,"Poughkeepsie, NY (Kenyon Hall)

",1,Timeout Vassar College.,home,tied,FALSE,23,23,home,24,23,2350
2017-10-07,"Poughkeepsie, NY (Kenyon Hall)

",2,Timeout Union College.,visiting,home,FALSE,12,15,visiting,12,16,2351
2017-10-07,"Poughkeepsie, NY (Kenyon Hall)

",2,Timeout Union College.,visiting,home,FALSE,13,19,home,14,19,2351
2017-10-07,"Poughkeepsie, NY (Kenyon Hall)

",3,Timeout Union College.,visiting,home,FALSE,2,7,home,3,7,2352
2017-10-07,"Poughkeepsie, NY (Kenyon Hall)

",3,Timeout Union College.,visiting,home,FALSE,11,17,visiting,11,18,2352
2017-10-07,"Poughkeepsie, NY (Kenyon Hall)

",4,Timeout Union College.,visiting,home,FALSE,6,11,visiting,6,12,2353
2017-10-07,"Poughkeepsie, NY (Kenyon Hall)

",4,Timeout Union College.,visiting,home,FALSE,16,21,home,17,21,2353
2017-10-07,"Poughkeepsie, NY (Kenyon Hall)

",4,Timeout Vassar College.,visiting,home,FALSE,20,21,visiting,20,22,2353
2017-10-13,"Unknown ()

",1,Timeout STOCK.,home,visiting,FALSE,12,9,home,13,9,2354
2017-10-13,"Unknown ()

",1,Timeout UNION.,home,visiting,FALSE,15,13,visiting,15,14,2354
2017-10-13,"Unknown ()

",1,Timeout UNION.,home,home,TRUE,16,18,home,17,18,2354
2017-10-13,"Unknown ()

",1,Timeout STOCK.,home,visiting,FALSE,20,18,visiting,20,19,2354
2017-10-13,"Unknown ()

",2,Timeout STOCK.,home,visiting,FALSE,17,15,home,18,15,2355
2017-10-13,"Unknown ()

",3,Timeout UNION.,visiting,home,FALSE,7,10,visiting,7,11,2356
2017-10-13,"Unknown ()

",3,Timeout UNION.,visiting,home,FALSE,8,14,visiting,8,15,2356
2017-10-13,"Unknown ()

",4,Timeout STOCK.,visiting,visiting,TRUE,5,1,visiting,5,2,2357
2017-10-13,"Unknown ()

",4,Timeout UNION.,visiting,home,FALSE,10,11,visiting,10,12,2357
2017-10-13,"Unknown ()

",4,Timeout UNION.,visiting,home,FALSE,10,14,home,11,14,2357
2017-10-13,"Unknown ()

",5,Timeout STOCK.,home,visiting,FALSE,12,10,visiting,12,11,2358
2017-10-13,"Unknown ()

",5,Timeout UNION.,home,visiting,FALSE,14,13,home,15,13,2358
2017-10-13,"Hoboken, N.J. (Canavan Arena)

",1,Timeout UNION.,home,visiting,FALSE,14,12,home,15,12,2359
2017-10-13,"Hoboken, N.J. (Canavan Arena)

",1,Timeout UNION.,home,visiting,FALSE,19,16,visiting,19,17,2359
2017-10-13,"Hoboken, N.J. (Canavan Arena)

",1,Timeout FDU-Florham.,home,visiting,FALSE,22,21,visiting,22,22,2359
2017-10-13,"Hoboken, N.J. (Canavan Arena)

",2,Timeout FDU-Florham.,visiting,home,FALSE,10,15,visiting,10,16,2360
2017-10-13,"Hoboken, N.J. (Canavan Arena)

",2,Timeout FDU-Florham.,visiting,home,FALSE,11,20,visiting,11,21,2360
2017-10-13,"Hoboken, N.J. (Canavan Arena)

",3,Timeout UNION.,home,visiting,FALSE,13,8,home,14,8,2361
2017-10-13,"Hoboken, N.J. (Canavan Arena)

",3,Timeout FDU-Florham.,home,visiting,FALSE,21,20,home,22,20,2361
2017-10-13,"Hoboken, N.J. (Canavan Arena)

",3,Timeout UNION.,home,visiting,FALSE,23,20,home,24,20,2361
2017-10-13,"Hoboken, N.J. (Canavan Arena)

",4,Timeout UNION.,home,visiting,FALSE,9,5,visiting,9,6,2362
2017-10-13,"Hoboken, N.J. (Canavan Arena)

",4,Timeout FDU-Florham.,home,home,TRUE,21,22,home,22,22,2362
2017-10-13,"Hoboken, N.J. (Canavan Arena)

",4,Timeout UNION.,home,home,TRUE,23,24,home,24,24,2362
2017-10-14,"Hoboken, N.J. (Canavan Arena)

",1,Timeout UNION.,visiting,home,FALSE,11,14,visiting,11,15,2363
2017-10-14,"Hoboken, N.J. (Canavan Arena)

",2,Timeout UNION.,visiting,home,FALSE,2,8,visiting,2,9,2364
2017-10-14,"Hoboken, N.J. (Canavan Arena)

",2,Timeout UNION.,visiting,home,FALSE,3,14,visiting,3,15,2364
2017-10-14,"Hoboken, N.J. (Canavan Arena)

",3,Timeout Stevens.,visiting,visiting,TRUE,13,8,visiting,13,9,2365
2017-10-14,"Hoboken, N.J. (Canavan Arena)

",3,Timeout UNION.,visiting,home,FALSE,15,17,visiting,15,18,2365
2017-10-14,"Hoboken, N.J. (Canavan Arena)

",3,Timeout UNION.,visiting,home,FALSE,15,22,visiting,15,23,2365
2017-10-14,"Hoboken, N.J. (Canavan Arena)

",1,Timeout UNION.,home,visiting,FALSE,6,2,home,7,2,2366
2017-10-14,"Hoboken, N.J. (Canavan Arena)

",1,Timeout UNION.,home,visiting,FALSE,11,6,visiting,11,7,2366
2017-10-14,"Hoboken, N.J. (Canavan Arena)

",2,Timeout Montclair State.,home,home,TRUE,11,16,home,12,16,2367
2017-10-14,"Hoboken, N.J. (Canavan Arena)

",2,Timeout UNION.,home,home,TRUE,21,24,home,22,24,2367
2017-10-14,"Hoboken, N.J. (Canavan Arena)

",2,Timeout UNION.,home,tied,FALSE,24,24,visiting,24,25,2367
2017-10-14,"Hoboken, N.J. (Canavan Arena)

",3,Timeout Montclair State.,home,home,TRUE,7,10,visiting,7,11,2368
2017-10-14,"Hoboken, N.J. (Canavan Arena)

",3,Timeout Montclair State.,home,home,TRUE,9,13,home,10,13,2368
2017-10-14,"Hoboken, N.J. (Canavan Arena)

",3,Timeout UNION.,home,visiting,FALSE,24,23,visiting,24,24,2368
2017-10-14,"Hoboken, N.J. (Canavan Arena)

",3,Timeout UNION.,home,visiting,FALSE,25,24,visiting,25,25,2368
2017-10-20,"Rochester, NY (Clark Gym)

",1,Timeout UNION.,visiting,home,FALSE,4,8,visiting,4,9,2369
2017-10-20,"Rochester, NY (Clark Gym)

",1,Timeout RIT.,visiting,visiting,TRUE,16,12,visiting,16,13,2369
2017-10-20,"Rochester, NY (Clark Gym)

",1,Timeout UNION.,visiting,visiting,TRUE,22,20,visiting,22,21,2369
2017-10-20,"Rochester, NY (Clark Gym)

",2,Timeout RIT.,home,visiting,FALSE,19,14,home,20,14,2370
2017-10-20,"Rochester, NY (Clark Gym)

",2,Timeout RIT.,home,visiting,FALSE,21,14,visiting,21,15,2370
2017-10-20,"Rochester, NY (Clark Gym)

",3,Timeout UNION.,visiting,home,FALSE,6,11,home,7,11,2371
2017-10-20,"Rochester, NY (Clark Gym)

",3,Timeout RIT.,visiting,home,FALSE,15,17,visiting,15,18,2371
2017-10-20,"Rochester, NY (Clark Gym)

",3,Timeout UNION.,visiting,home,FALSE,18,22,home,19,22,2371
2017-10-20,"Rochester, NY (Clark Gym)

",3,Timeout RIT.,visiting,home,FALSE,22,24,visiting,22,25,2371
2017-10-20,"Rochester, NY (Clark Gym)

",4,Timeout RIT.,home,visiting,FALSE,4,0,visiting,4,1,2372
2017-10-20,"Rochester, NY (Clark Gym)

",4,Timeout RIT.,home,visiting,FALSE,14,6,home,15,6,2372
2017-10-20,"Rochester, NY (Clark Gym)

",4,Timeout UNION.,home,visiting,FALSE,19,14,home,20,14,2372
2017-10-20,"Rochester, NY (Clark Gym)

",5,Timeout RIT.,visiting,visiting,TRUE,11,9,visiting,11,10,2373
2017-10-20,"Rochester, NY (Clark Gym)

",5,Timeout UNION.,visiting,home,FALSE,12,13,home,13,13,2373
2017-10-21,"Ithaca, N.Y. (Ben Light Gymnasium)

",1,Timeout Ithaca.,visiting,visiting,TRUE,9,5,home,10,5,2374
2017-10-21,"Ithaca, N.Y. (Ben Light Gymnasium)

",1,Timeout UNION.,visiting,home,FALSE,18,19,home,19,19,2374
2017-10-21,"Ithaca, N.Y. (Ben Light Gymnasium)

",1,Timeout UNION.,visiting,home,FALSE,22,24,visiting,22,25,2374
2017-10-21,"Ithaca, N.Y. (Ben Light Gymnasium)

",3,Timeout UNION.,visiting,home,FALSE,8,14,visiting,8,15,2376
2017-10-27,"Schenectady, N.Y. (Viniar Athletic Ctr)

",1,Timeout Sage.,visiting,home,FALSE,5,14,home,6,14,2377
2017-10-27,"Schenectady, N.Y. (Viniar Athletic Ctr)

",2,Timeout Sage.,visiting,home,FALSE,4,17,home,5,17,2378
2017-10-27,"Schenectady, N.Y. (Viniar Athletic Ctr)

",3,Timeout Sage.,visiting,home,FALSE,9,14,visiting,9,15,2379
2017-10-28,"Saratoga Springs, NY (Williamson Center)

",1,Timeout Union College.,visiting,home,FALSE,8,13,home,9,13,2380
2017-10-28,"Saratoga Springs, NY (Williamson Center)

",1,Timeout Union College.,visiting,home,FALSE,9,17,home,10,17,2380
2017-10-28,"Saratoga Springs, NY (Williamson Center)

",1,Timeout New Paltz.,visiting,home,FALSE,15,22,home,16,22,2380
2017-10-28,"Saratoga Springs, NY (Williamson Center)

",1,Timeout (Media).,visiting,home,FALSE,15,22,home,16,22,2380
2017-10-28,"Saratoga Springs, NY (Williamson Center)

",2,Timeout New Paltz.,home,visiting,FALSE,6,0,home,7,0,2381
2017-10-28,"Saratoga Springs, NY (Williamson Center)

",2,Timeout Union College.,home,visiting,FALSE,15,14,visiting,15,15,2381
2017-10-28,"Saratoga Springs, NY (Williamson Center)

",2,Timeout New Paltz.,home,visiting,FALSE,21,18,home,22,18,2381
2017-10-28,"Saratoga Springs, NY (Williamson Center)

",3,Timeout Union College.,visiting,home,FALSE,5,10,home,6,10,2382
2017-10-28,"Saratoga Springs, NY (Williamson Center)

",3,Timeout New Paltz.,visiting,home,FALSE,20,22,visiting,20,23,2382
2017-10-28,"Saratoga Springs, NY (Williamson Center)

",3,Timeout Union College.,visiting,home,FALSE,20,23,visiting,20,24,2382
2017-10-28,"Saratoga Springs, NY (Williamson Center)

",4,Timeout New Paltz.,home,visiting,FALSE,15,12,home,16,12,2383
2017-10-28,"Saratoga Springs, NY (Williamson Center)

",4,Timeout Union College.,home,visiting,FALSE,20,17,visiting,20,18,2383
2017-10-28,"Saratoga Springs, NY (Williamson Center)

",5,Timeout Union College.,visiting,home,FALSE,3,6,visiting,3,7,2384
2017-10-28,"Saratoga Springs, NY (Williamson Center)

",5,Timeout New Paltz.,visiting,home,FALSE,8,9,visiting,8,10,2384
2017-10-28,"Saratoga Springs, NY (Williamson Center)

",5,Timeout Union College.,visiting,home,FALSE,9,12,visiting,9,13,2384
2017-10-28,"Saratoga Springs, NY (Williamson Center)

",1,Timeout UNION.,home,visiting,FALSE,16,11,visiting,16,12,2385
2017-10-28,"Saratoga Springs, NY (Williamson Center)

",1,Timeout UMB.,home,visiting,FALSE,24,22,visiting,24,23,2385
2017-10-28,"Saratoga Springs, NY (Williamson Center)

",2,Timeout UNION.,home,visiting,FALSE,12,8,home,13,8,2386
2017-10-28,"Saratoga Springs, NY (Williamson Center)

",3,Timeout UMB.,home,home,TRUE,5,8,home,6,8,2387
2018-09-08,"Thousand Oaks, Calif (Gilbert Arena)

",1,Timeout Clarkson University.,visiting,home,FALSE,10,14,visiting,10,15,2397
2018-09-08,"Thousand Oaks, Calif (Gilbert Arena)

",1,Timeout Cal Lutheran.,visiting,visiting,TRUE,19,17,home,20,17,2397
2018-09-08,"Thousand Oaks, Calif (Gilbert Arena)

",1,Timeout Cal Lutheran.,visiting,visiting,TRUE,23,20,visiting,23,21,2397
2018-09-08,"Thousand Oaks, Calif (Gilbert Arena)

",1,Timeout Clarkson University.,visiting,visiting,TRUE,24,23,visiting,24,24,2397
2018-09-08,"Thousand Oaks, Calif (Gilbert Arena)

",2,Timeout Cal Lutheran.,visiting,visiting,TRUE,12,6,visiting,12,7,2398
2018-09-08,"Thousand Oaks, Calif (Gilbert Arena)

",2,Timeout Clarkson University.,visiting,home,FALSE,22,24,visiting,22,25,2398
2018-09-08,"Thousand Oaks, Calif (Gilbert Arena)

",3,Timeout Clarkson University.,home,home,TRUE,7,9,home,8,9,2399
2018-09-08,"Thousand Oaks, Calif (Gilbert Arena)

",3,Timeout Clarkson University.,home,home,TRUE,12,15,visiting,12,16,2399
2018-09-08,"Thousand Oaks, Calif (Gilbert Arena)

",3,Timeout Cal Lutheran.,home,visiting,FALSE,28,27,home,29,27,2399
2018-09-08,"Thousand Oaks, Calif (Gilbert Arena)

",4,Timeout Cal Lutheran.,home,visiting,FALSE,14,11,home,15,11,2400
2018-09-08,"Thousand Oaks, Calif (Gilbert Arena)

",4,Timeout Cal Lutheran.,home,visiting,FALSE,19,14,home,20,14,2400
2018-09-08,"Thousand Oaks, Calif (Gilbert Arena)

",5,Timeout Clarkson University.,home,home,TRUE,4,7,home,5,7,2401
2018-09-08,"Thousand Oaks, Calif (Gilbert Arena)

",5,Timeout Clarkson University.,home,home,TRUE,6,10,visiting,6,11,2401
2018-09-08,"Thousand Oaks, Calif (Gilbert Arena)

",5,Timeout Cal Lutheran.,home,home,TRUE,9,11,visiting,9,12,2401
2018-09-08,"Thousand Oaks, Calif (Gilbert Arena)

",5,Timeout Cal Lutheran.,home,visiting,FALSE,13,12,home,14,12,2401
2018-09-15,"Potsdam, NY (Alumni Gymnasium)

",2,Timeout Clarkson University.,home,visiting,FALSE,20,12,home,21,12,2403
2018-09-16,"Potsdam, NY (Alumni Gymnasium)

",1,Timeout Clarkson University.,home,visiting,FALSE,22,17,home,23,17,2409
2018-09-16,"Potsdam, NY (Alumni Gymnasium)

",2,Timeout Clarkson University.,visiting,home,FALSE,12,13,visiting,12,14,2410
2018-09-16,"Potsdam, NY (Alumni Gymnasium)

",2,Timeout Susquehanna.,visiting,home,FALSE,18,22,visiting,18,23,2410
2018-09-16,"Potsdam, NY (Alumni Gymnasium)

",3,Timeout Susquehanna.,visiting,home,FALSE,15,17,home,16,17,2411
2018-09-16,"Potsdam, NY (Alumni Gymnasium)

",3,Timeout Susquehanna.,visiting,home,FALSE,18,21,visiting,18,22,2411
2018-09-16,"Potsdam, NY (Alumni Gymnasium)

",3,Timeout Clarkson University.,visiting,home,FALSE,22,23,home,23,23,2411
2018-09-16,"Potsdam, NY (Alumni Gymnasium)

",4,Timeout Susquehanna.,visiting,home,FALSE,5,11,home,6,11,2412
2018-09-16,"Potsdam, NY (Alumni Gymnasium)

",4,Timeout Susquehanna.,visiting,home,FALSE,9,16,home,10,16,2412
2018-09-16,"Potsdam, NY (Alumni Gymnasium)

",1,Timeout College at Brockport.,visiting,home,FALSE,6,13,visiting,6,14,2413
2018-09-16,"Potsdam, NY (Alumni Gymnasium)

",1,Timeout College at Brockport.,visiting,home,FALSE,14,20,visiting,14,21,2413
2018-09-16,"Potsdam, NY (Alumni Gymnasium)

",2,Timeout College at Brockport.,home,home,TRUE,5,9,home,6,9,2414
2018-09-16,"Potsdam, NY (Alumni Gymnasium)

",2,Timeout Clarkson University.,home,home,TRUE,16,17,visiting,16,18,2414
2018-09-16,"Potsdam, NY (Alumni Gymnasium)

",2,Timeout Clarkson University.,home,tied,FALSE,21,21,home,22,21,2414
2018-09-16,"Potsdam, NY (Alumni Gymnasium)

",3,Timeout College at Brockport.,visiting,home,FALSE,9,11,home,10,11,2415
2018-09-16,"Potsdam, NY (Alumni Gymnasium)

",3,Timeout College at Brockport.,visiting,home,FALSE,14,18,visiting,14,19,2415
2018-09-16,"Potsdam, NY (Alumni Gymnasium)

",4,Timeout Clarkson University.,home,visiting,FALSE,21,19,visiting,21,20,2416
2018-09-16,"Potsdam, NY (Alumni Gymnasium)

",4,Timeout College at Brockport.,home,tied,FALSE,21,21,home,22,21,2416
2018-09-16,"Potsdam, NY (Alumni Gymnasium)

",5,Timeout Clarkson University.,home,visiting,FALSE,7,4,home,8,4,2417
2018-09-16,"Potsdam, NY (Alumni Gymnasium)

",5,Timeout College at Brockport.,home,visiting,FALSE,10,7,home,11,7,2417
2018-09-21,"Potsdam, NY (Alumni Gymnasium)

",1,Timeout Clarkson University.,visiting,visiting,TRUE,17,16,visiting,17,17,2418
2018-09-21,"Potsdam, NY (Alumni Gymnasium)

",1,Timeout RIT.,visiting,home,FALSE,20,22,home,21,22,2418
2018-09-21,"Potsdam, NY (Alumni Gymnasium)

",2,Timeout Clarkson University.,home,visiting,FALSE,9,4,visiting,9,5,2419
2018-09-21,"Potsdam, NY (Alumni Gymnasium)

",2,Timeout Clarkson University.,home,visiting,FALSE,15,7,visiting,15,8,2419
2018-09-21,"Potsdam, NY (Alumni Gymnasium)

",3,Timeout Clarkson University.,home,visiting,FALSE,9,7,visiting,9,8,2420
2018-09-21,"Potsdam, NY (Alumni Gymnasium)

",3,Timeout Clarkson University.,home,visiting,FALSE,16,12,visiting,16,13,2420
2018-09-21,"Potsdam, NY (Alumni Gymnasium)

",3,Timeout RIT.,home,visiting,FALSE,19,17,visiting,19,18,2420
2018-09-21,"Potsdam, NY (Alumni Gymnasium)

",3,Timeout RIT.,home,home,TRUE,23,24,home,24,24,2420
2018-09-21,"Potsdam, NY (Alumni Gymnasium)

",4,Timeout Clarkson University.,home,visiting,FALSE,18,15,home,19,15,2421
2018-09-21,"Potsdam, NY (Alumni Gymnasium)

",4,Timeout Clarkson University.,home,visiting,FALSE,22,17,home,23,17,2421
2018-09-21,"Potsdam, NY (Alumni Gymnasium)

",4,Timeout RIT.,home,visiting,FALSE,23,20,visiting,23,21,2421
2018-09-22,"Ithaca, N.Y. (Ben Light Gymnasium)

",1,Timeout Clarkson.,visiting,home,FALSE,8,12,visiting,8,13,2422
2018-09-22,"Ithaca, N.Y. (Ben Light Gymnasium)

",1,Timeout Clarkson.,visiting,home,FALSE,15,18,visiting,15,19,2422
2018-09-22,"Ithaca, N.Y. (Ben Light Gymnasium)

",2,Timeout Ithaca.,home,visiting,FALSE,9,4,home,10,4,2423
2018-09-22,"Ithaca, N.Y. (Ben Light Gymnasium)

",2,Timeout Ithaca.,home,visiting,FALSE,14,5,home,15,5,2423
2018-09-22,"Ithaca, N.Y. (Ben Light Gymnasium)

",2,Timeout Clarkson.,home,visiting,FALSE,16,9,home,17,9,2423
2018-09-22,"Ithaca, N.Y. (Ben Light Gymnasium)

",3,Timeout Clarkson.,visiting,home,FALSE,5,9,home,6,9,2424
2018-09-22,"Ithaca, N.Y. (Ben Light Gymnasium)

",3,Timeout Clarkson.,visiting,home,FALSE,8,15,visiting,8,16,2424
2018-09-22,"Ithaca, N.Y. (Ben Light Gymnasium)

",4,Timeout Ithaca.,visiting,visiting,TRUE,9,6,home,10,6,2425
2018-09-22,"Ithaca, N.Y. (Ben Light Gymnasium)

",4,Timeout Clarkson.,visiting,visiting,TRUE,12,10,home,13,10,2425
2018-09-22,"Ithaca, N.Y. (Ben Light Gymnasium)

",4,Timeout Clarkson.,visiting,home,FALSE,13,15,home,14,15,2425
2018-09-26,"Oswego, N.Y. (Max Ziel Gymnasium)

",1,Timeout Clarkson.,visiting,home,FALSE,7,11,visiting,7,12,2426
2018-09-26,"Oswego, N.Y. (Max Ziel Gymnasium)

",2,Timeout Clarkson.,home,home,TRUE,11,14,home,12,14,2427
2018-09-26,"Oswego, N.Y. (Max Ziel Gymnasium)

",2,Timeout Oswego.,home,visiting,FALSE,17,15,visiting,17,16,2427
2018-09-26,"Oswego, N.Y. (Max Ziel Gymnasium)

",2,Timeout Oswego.,home,visiting,FALSE,22,19,home,23,19,2427
2018-09-26,"Oswego, N.Y. (Max Ziel Gymnasium)

",3,Timeout Oswego.,visiting,visiting,TRUE,11,7,home,12,7,2428
2018-09-26,"Oswego, N.Y. (Max Ziel Gymnasium)

",3,Timeout Clarkson.,visiting,visiting,TRUE,12,11,visiting,12,12,2428
2018-09-26,"Oswego, N.Y. (Max Ziel Gymnasium)

",3,Timeout Oswego.,visiting,visiting,TRUE,17,15,home,18,15,2428
2018-09-26,"Oswego, N.Y. (Max Ziel Gymnasium)

",3,Timeout Clarkson.,visiting,visiting,TRUE,21,20,visiting,21,21,2428
2018-09-26,"Oswego, N.Y. (Max Ziel Gymnasium)

",4,Timeout Clarkson.,visiting,home,FALSE,4,12,visiting,4,13,2429
2018-09-26,"Oswego, N.Y. (Max Ziel Gymnasium)

",4,Timeout Clarkson.,visiting,home,FALSE,8,17,home,9,17,2429
2018-09-26,"Oswego, N.Y. (Max Ziel Gymnasium)

",4,Timeout Oswego.,visiting,home,FALSE,11,17,visiting,11,18,2429
2018-10-02,"Canton, N.Y. (Burkman Gymnasium)

",1,Timeout Clarkson University.,visiting,home,FALSE,14,18,visiting,14,19,2430
2018-10-02,"Canton, N.Y. (Burkman Gymnasium)

",1,Timeout Clarkson University.,visiting,home,FALSE,18,24,home,19,24,2430
2018-10-02,"Canton, N.Y. (Burkman Gymnasium)

",2,Timeout St. Lawrence.,home,visiting,FALSE,16,12,visiting,16,13,2431
2018-10-02,"Canton, N.Y. (Burkman Gymnasium)

",2,Timeout St. Lawrence.,home,visiting,FALSE,23,17,home,24,17,2431
2018-10-02,"Canton, N.Y. (Burkman Gymnasium)

",3,Timeout Clarkson University.,home,home,TRUE,1,7,home,2,7,2432
2018-10-02,"Canton, N.Y. (Burkman Gymnasium)

",3,Timeout St. Lawrence.,home,home,TRUE,9,14,home,10,14,2432
2018-10-02,"Canton, N.Y. (Burkman Gymnasium)

",3,Timeout St. Lawrence.,home,visiting,FALSE,21,19,visiting,21,20,2432
2018-10-02,"Canton, N.Y. (Burkman Gymnasium)

",4,Timeout St. Lawrence.,home,visiting,FALSE,9,5,home,10,5,2433
2018-10-02,"Canton, N.Y. (Burkman Gymnasium)

",4,Timeout Clarkson University.,home,visiting,FALSE,10,8,home,11,8,2433
2018-10-02,"Canton, N.Y. (Burkman Gymnasium)

",4,Timeout St. Lawrence.,home,visiting,FALSE,18,13,home,19,13,2433
2018-10-05,"Bard College (Stevenson Ath. Ctr.)

",1,Timeout Bard.,home,visiting,FALSE,11,2,home,12,2,2434
2018-10-05,"Bard College (Stevenson Ath. Ctr.)

",2,Timeout Bard.,home,visiting,FALSE,13,7,home,14,7,2435
2018-10-05,"Bard College (Stevenson Ath. Ctr.)

",2,Timeout Bard.,home,visiting,FALSE,22,15,visiting,22,16,2435
2018-10-05,"Bard College (Stevenson Ath. Ctr.)

",3,Timeout Bard.,home,visiting,FALSE,14,8,home,15,8,2436
2018-10-05,"Bard College (Stevenson Ath. Ctr.)

",3,Timeout Bard.,home,visiting,FALSE,19,9,home,20,10,2436
2018-10-06,"Poughkeepsie, NY (Kenyon Hall)

",1,Timeout Clarkson.,visiting,home,FALSE,7,14,home,8,14,2437
2018-10-06,"Poughkeepsie, NY (Kenyon Hall)

",1,Timeout Clarkson.,visiting,home,FALSE,11,19,home,12,19,2437
2018-10-06,"Poughkeepsie, NY (Kenyon Hall)

",2,Timeout Vassar.,home,visiting,FALSE,11,6,visiting,11,7,2438
2018-10-06,"Poughkeepsie, NY (Kenyon Hall)

",2,Timeout Vassar.,home,visiting,FALSE,18,10,home,19,10,2438
2018-10-06,"Poughkeepsie, NY (Kenyon Hall)

",2,Timeout Clarkson.,home,visiting,FALSE,24,16,home,25,16,2438
2018-10-06,"Poughkeepsie, NY (Kenyon Hall)

",3,Timeout Clarkson.,visiting,home,FALSE,7,10,home,8,10,2439
2018-10-06,"Poughkeepsie, NY (Kenyon Hall)

",3,Timeout Clarkson.,visiting,home,FALSE,11,15,home,12,15,2439
2018-10-06,"Poughkeepsie, NY (Kenyon Hall)

",4,Timeout Clarkson.,visiting,home,FALSE,6,11,visiting,6,12,2440
2018-10-06,"Poughkeepsie, NY (Kenyon Hall)

",4,Timeout Clarkson.,visiting,home,FALSE,8,15,home,9,15,2440
2018-10-06,"Poughkeepsie, NY (Kenyon Hall)

",4,Timeout Vassar.,visiting,tied,FALSE,19,19,visiting,19,20,2440
2018-10-12,"Glenside, Pa. (Alumni Gymnasium)

",1,Timeout Clarkson.,visiting,home,FALSE,10,13,visiting,10,14,2441
2018-10-12,"Glenside, Pa. (Alumni Gymnasium)

",1,Timeout Clarkson.,visiting,home,FALSE,13,20,home,14,20,2441
2018-10-12,"Glenside, Pa. (Alumni Gymnasium)

",1,Timeout Arcadia.,visiting,home,FALSE,18,22,visiting,18,23,2441
2018-10-12,"Glenside, Pa. (Alumni Gymnasium)

",1,Timeout Arcadia.,visiting,tied,FALSE,23,23,visiting,23,24,2441
