"game_id","season","season_type","game_date","game_date_time","team_id","team_uid","team_slug","team_location","team_name","team_abbreviation","team_display_name","team_short_display_name","team_color","team_alternate_color","team_logo","team_home_away","team_score","team_winner","assists","blocks","defensive_rebounds","field_goal_pct","field_goals_made","field_goals_attempted","flagrant_fouls","fouls","free_throw_pct","free_throws_made","free_throws_attempted","offensive_rebounds","steals","team_turnovers","technical_fouls","three_point_field_goal_pct","three_point_field_goals_made","three_point_field_goals_attempted","total_rebounds","total_technical_fouls","total_turnovers","turnovers","opponent_team_id","opponent_team_uid","opponent_team_slug","opponent_team_location","opponent_team_name","opponent_team_abbreviation","opponent_team_display_name","opponent_team_short_display_name","opponent_team_color","opponent_team_alternate_color","opponent_team_logo","opponent_team_score","largest_lead"
300723019,2010,2,2010-07-23,2010-07-23 20:30:00,9,"s:40~l:59~t:9","new-york-liberty","New York","Liberty","NYL","New York Liberty","Liberty","0d79b9","89c9bf","https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png","away",79,TRUE,18,4,16,47.5,29,61,0,19,75,12,16,9,8,0,0,47.4,9,19,25,0,12,12,19,"s:40~l:59~t:19","chicago-sky","Chicago","Sky","CHI","Chicago Sky","Sky","4f91cd","f1f2f3","https://a.espncdn.com/i/teamlogos/wnba/500/chi.png",71,NA
300723019,2010,2,2010-07-23,2010-07-23 20:30:00,19,"s:40~l:59~t:19","chicago-sky","Chicago","Sky","CHI","Chicago Sky","Sky","4f91cd","f1f2f3","https://a.espncdn.com/i/teamlogos/wnba/500/chi.png","home",71,FALSE,19,5,22,46.6,27,58,0,12,73.7,14,19,5,7,1,0,17.6,3,17,27,0,13,12,9,"s:40~l:59~t:9","new-york-liberty","New York","Liberty","NYL","New York Liberty","Liberty","0d79b9","89c9bf","https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png",79,NA
300722003,2010,2,2010-07-22,2010-07-22 20:00:00,11,"s:40~l:59~t:11","phoenix-mercury","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","3a267d","e56020","https://a.espncdn.com/i/teamlogos/wnba/500/pho.png","away",123,TRUE,30,8,30,56.8,46,81,0,24,95.5,21,22,10,12,0,0,50,10,20,40,0,16,16,3,"s:40~l:59~t:3","tulsa-shock","Tulsa","Shock","TUL","Tulsa Shock","Shock","11213e","c5d646",NA,91,NA
300722003,2010,2,2010-07-22,2010-07-22 20:00:00,3,"s:40~l:59~t:3","tulsa-shock","Tulsa","Shock","TUL","Tulsa Shock","Shock","11213e","c5d646",NA,"home",91,FALSE,20,5,21,41.8,33,79,0,17,70.8,17,24,12,8,1,0,38.1,8,21,33,0,18,17,11,"s:40~l:59~t:11","phoenix-mercury","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","3a267d","e56020","https://a.espncdn.com/i/teamlogos/wnba/500/pho.png",123,NA
300722008,2010,2,2010-07-22,2010-07-22 20:00:00,17,"s:40~l:59~t:17","san-antonio-silver-stars","San Antonio","Silver Stars","SAS","San Antonio Silver Stars","Silver Stars","000000","c7cfd4",NA,"away",74,TRUE,13,5,20,39.1,27,69,0,14,80,12,15,12,6,1,0,36.4,8,22,32,0,12,11,8,"s:40~l:59~t:8","minnesota-lynx","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","https://a.espncdn.com/i/teamlogos/wnba/500/min.png",72,NA
300722008,2010,2,2010-07-22,2010-07-22 20:00:00,8,"s:40~l:59~t:8","minnesota-lynx","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","https://a.espncdn.com/i/teamlogos/wnba/500/min.png","home",72,FALSE,17,4,26,38.4,28,73,0,14,68.8,11,16,16,8,1,0,38.5,5,13,42,0,13,12,17,"s:40~l:59~t:17","san-antonio-silver-stars","San Antonio","Silver Stars","SAS","San Antonio Silver Stars","Silver Stars","000000","c7cfd4",NA,74,NA
300722005,2010,2,2010-07-22,2010-07-22 19:00:00,6,"s:40~l:59~t:6","los-angeles-sparks","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","532481","49ac9c","https://a.espncdn.com/i/teamlogos/wnba/500/los.png","away",57,FALSE,11,3,24,34.9,22,63,0,14,77.8,7,9,11,7,1,0,31.6,6,19,35,0,19,18,5,"s:40~l:59~t:5","indiana-fever","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",76,NA
300722005,2010,2,2010-07-22,2010-07-22 19:00:00,5,"s:40~l:59~t:5","indiana-fever","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","https://a.espncdn.com/i/teamlogos/wnba/500/ind.png","home",76,TRUE,16,6,25,40.3,27,67,0,16,80,12,15,9,12,0,0,40,10,25,34,0,13,13,6,"s:40~l:59~t:6","los-angeles-sparks","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","532481","49ac9c","https://a.espncdn.com/i/teamlogos/wnba/500/los.png",57,NA
300721016,2010,2,2010-07-21,2010-07-21 11:30:00,20,"s:40~l:59~t:20","atlanta-dream","Atlanta","Dream","ATL","Atlanta Dream","Dream","d02030","383a37","https://a.espncdn.com/i/teamlogos/wnba/500/atl.png","away",72,FALSE,12,3,22,40.3,25,62,0,27,69.2,18,26,15,8,0,0,33.3,4,12,37,0,18,18,16,"s:40~l:59~t:16","washington-mystics","Washington","Mystics","WAS","Washington Mystics","Mystics","e03a3e","09295a","https://a.espncdn.com/i/teamlogos/wnba/500/was.png",82,NA
300721016,2010,2,2010-07-21,2010-07-21 11:30:00,16,"s:40~l:59~t:16","washington-mystics","Washington","Mystics","WAS","Washington Mystics","Mystics","e03a3e","09295a","https://a.espncdn.com/i/teamlogos/wnba/500/was.png","home",82,TRUE,19,2,22,44.6,29,65,0,25,73.1,19,26,15,9,1,0,35.7,5,14,37,0,15,14,20,"s:40~l:59~t:20","atlanta-dream","Atlanta","Dream","ATL","Atlanta Dream","Dream","d02030","383a37","https://a.espncdn.com/i/teamlogos/wnba/500/atl.png",72,NA
300720018,2010,2,2010-07-20,2010-07-20 20:00:00,9,"s:40~l:59~t:9","new-york-liberty","New York","Liberty","NYL","New York Liberty","Liberty","0d79b9","89c9bf","https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png","away",82,TRUE,23,1,27,41,32,78,0,14,62.5,10,16,14,12,2,0,33.3,8,24,41,0,12,10,18,"s:40~l:59~t:18","connecticut-sun","Connecticut","Sun","CT","Connecticut Sun","Sun","de6b36","002d62","https://a.espncdn.com/i/teamlogos/wnba/500/ct.png",74,NA
300720018,2010,2,2010-07-20,2010-07-20 20:00:00,18,"s:40~l:59~t:18","connecticut-sun","Connecticut","Sun","CT","Connecticut Sun","Sun","de6b36","002d62","https://a.espncdn.com/i/teamlogos/wnba/500/ct.png","home",74,FALSE,14,4,28,37.9,25,66,0,13,88.2,15,17,7,5,1,0,45,9,20,35,0,19,18,9,"s:40~l:59~t:9","new-york-liberty","New York","Liberty","NYL","New York Liberty","Liberty","0d79b9","89c9bf","https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png",82,NA
300720006,2010,2,2010-07-20,2010-07-20 15:00:00,3,"s:40~l:59~t:3","tulsa-shock","Tulsa","Shock","TUL","Tulsa Shock","Shock","11213e","c5d646",NA,"away",83,FALSE,19,2,27,36.6,26,71,0,25,89.3,25,28,14,10,1,0,27.3,6,22,41,0,22,21,6,"s:40~l:59~t:6","los-angeles-sparks","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","532481","49ac9c","https://a.espncdn.com/i/teamlogos/wnba/500/los.png",86,NA
300720006,2010,2,2010-07-20,2010-07-20 15:00:00,6,"s:40~l:59~t:6","los-angeles-sparks","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","532481","49ac9c","https://a.espncdn.com/i/teamlogos/wnba/500/los.png","home",86,TRUE,21,4,25,40.5,30,74,0,21,80.8,21,26,11,11,1,0,26.3,5,19,36,0,13,12,3,"s:40~l:59~t:3","tulsa-shock","Tulsa","Shock","TUL","Tulsa Shock","Shock","11213e","c5d646",NA,83,NA
300720017,2010,2,2010-07-20,2010-07-20 12:30:00,14,"s:40~l:59~t:14","seattle-storm","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","https://a.espncdn.com/i/teamlogos/wnba/500/sea.png","away",80,TRUE,18,1,16,52.7,29,55,0,18,82.4,14,17,8,11,0,0,42.1,8,19,24,0,15,15,17,"s:40~l:59~t:17","san-antonio-silver-stars","San Antonio","Silver Stars","SAS","San Antonio Silver Stars","Silver Stars","000000","c7cfd4",NA,74,NA
300720017,2010,2,2010-07-20,2010-07-20 12:30:00,17,"s:40~l:59~t:17","san-antonio-silver-stars","San Antonio","Silver Stars","SAS","San Antonio Silver Stars","Silver Stars","000000","c7cfd4",NA,"home",74,FALSE,19,2,17,50,30,60,0,13,69.2,9,13,13,7,2,0,38.5,5,13,30,0,17,15,14,"s:40~l:59~t:14","seattle-storm","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","https://a.espncdn.com/i/teamlogos/wnba/500/sea.png",80,NA
300718009,2010,2,2010-07-18,2010-07-18 16:00:00,5,"s:40~l:59~t:5","indiana-fever","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","https://a.espncdn.com/i/teamlogos/wnba/500/ind.png","away",84,TRUE,15,4,28,46.3,31,67,0,18,92.9,13,14,5,5,0,0,52.9,9,17,33,0,16,16,9,"s:40~l:59~t:9","new-york-liberty","New York","Liberty","NYL","New York Liberty","Liberty","0d79b9","89c9bf","https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png",81,NA
300718009,2010,2,2010-07-18,2010-07-18 16:00:00,9,"s:40~l:59~t:9","new-york-liberty","New York","Liberty","NYL","New York Liberty","Liberty","0d79b9","89c9bf","https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png","home",81,FALSE,15,2,24,40.3,31,77,0,15,90,9,10,9,9,2,0,37,10,27,33,0,9,7,5,"s:40~l:59~t:5","indiana-fever","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",84,NA
300718016,2010,2,2010-07-18,2010-07-18 16:00:00,19,"s:40~l:59~t:19","chicago-sky","Chicago","Sky","CHI","Chicago Sky","Sky","4f91cd","f1f2f3","https://a.espncdn.com/i/teamlogos/wnba/500/chi.png","away",61,TRUE,15,5,21,44.4,24,54,0,17,70,7,10,5,6,0,0,60,6,10,26,0,17,17,16,"s:40~l:59~t:16","washington-mystics","Washington","Mystics","WAS","Washington Mystics","Mystics","e03a3e","09295a","https://a.espncdn.com/i/teamlogos/wnba/500/was.png",59,NA
300718016,2010,2,2010-07-18,2010-07-18 16:00:00,16,"s:40~l:59~t:16","washington-mystics","Washington","Mystics","WAS","Washington Mystics","Mystics","e03a3e","09295a","https://a.espncdn.com/i/teamlogos/wnba/500/was.png","home",59,FALSE,12,0,24,35.1,20,57,0,13,78.9,15,19,10,11,4,0,25,4,16,34,0,13,9,19,"s:40~l:59~t:19","chicago-sky","Chicago","Sky","CHI","Chicago Sky","Sky","4f91cd","f1f2f3","https://a.espncdn.com/i/teamlogos/wnba/500/chi.png",61,NA
300718017,2010,2,2010-07-18,2010-07-18 15:00:00,6,"s:40~l:59~t:6","los-angeles-sparks","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","532481","49ac9c","https://a.espncdn.com/i/teamlogos/wnba/500/los.png","away",73,FALSE,20,3,22,44.6,25,56,0,17,95.2,20,21,10,9,0,0,18.8,3,16,32,0,23,23,17,"s:40~l:59~t:17","san-antonio-silver-stars","San Antonio","Silver Stars","SAS","San Antonio Silver Stars","Silver Stars","000000","c7cfd4",NA,83,NA
300718017,2010,2,2010-07-18,2010-07-18 15:00:00,17,"s:40~l:59~t:17","san-antonio-silver-stars","San Antonio","Silver Stars","SAS","San Antonio Silver Stars","Silver Stars","000000","c7cfd4",NA,"home",83,TRUE,18,1,18,46.2,30,65,0,16,100,12,12,5,11,2,0,44,11,25,23,0,15,13,6,"s:40~l:59~t:6","los-angeles-sparks","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","532481","49ac9c","https://a.espncdn.com/i/teamlogos/wnba/500/los.png",73,NA
300717011,2010,2,2010-07-17,2010-07-17 22:00:00,3,"s:40~l:59~t:3","tulsa-shock","Tulsa","Shock","TUL","Tulsa Shock","Shock","11213e","c5d646",NA,"away",88,FALSE,23,8,19,42.3,33,78,0,19,78.9,15,19,18,8,2,0,41.2,7,17,37,0,13,11,11,"s:40~l:59~t:11","phoenix-mercury","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","3a267d","e56020","https://a.espncdn.com/i/teamlogos/wnba/500/pho.png",97,NA
300717011,2010,2,2010-07-17,2010-07-17 22:00:00,11,"s:40~l:59~t:11","phoenix-mercury","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","3a267d","e56020","https://a.espncdn.com/i/teamlogos/wnba/500/pho.png","home",97,TRUE,25,8,19,50,36,72,0,17,100,15,15,9,7,0,0,52.6,10,19,28,0,15,15,3,"s:40~l:59~t:3","tulsa-shock","Tulsa","Shock","TUL","Tulsa Shock","Shock","11213e","c5d646",NA,88,NA
300717018,2010,2,2010-07-17,2010-07-17 19:00:00,20,"s:40~l:59~t:20","atlanta-dream","Atlanta","Dream","ATL","Atlanta Dream","Dream","d02030","383a37","https://a.espncdn.com/i/teamlogos/wnba/500/atl.png","away",80,FALSE,18,0,26,40.3,31,77,0,24,78.9,15,19,18,7,0,0,23.1,3,13,44,0,16,16,18,"s:40~l:59~t:18","connecticut-sun","Connecticut","Sun","CT","Connecticut Sun","Sun","de6b36","002d62","https://a.espncdn.com/i/teamlogos/wnba/500/ct.png",96,NA
300717018,2010,2,2010-07-17,2010-07-17 19:00:00,18,"s:40~l:59~t:18","connecticut-sun","Connecticut","Sun","CT","Connecticut Sun","Sun","de6b36","002d62","https://a.espncdn.com/i/teamlogos/wnba/500/ct.png","home",96,TRUE,19,6,26,43.4,33,76,0,18,80,24,30,12,10,0,0,46.2,6,13,38,0,10,10,20,"s:40~l:59~t:20","atlanta-dream","Atlanta","Dream","ATL","Atlanta Dream","Dream","d02030","383a37","https://a.espncdn.com/i/teamlogos/wnba/500/atl.png",80,NA
300717008,2010,2,2010-07-17,2010-07-17 15:30:00,14,"s:40~l:59~t:14","seattle-storm","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","https://a.espncdn.com/i/teamlogos/wnba/500/sea.png","away",73,TRUE,22,7,31,42.4,25,59,0,26,100,15,15,6,7,0,0,34.8,8,23,37,0,23,23,8,"s:40~l:59~t:8","minnesota-lynx","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","https://a.espncdn.com/i/teamlogos/wnba/500/min.png",71,NA
300717008,2010,2,2010-07-17,2010-07-17 15:30:00,8,"s:40~l:59~t:8","minnesota-lynx","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","https://a.espncdn.com/i/teamlogos/wnba/500/min.png","home",71,FALSE,12,5,18,34.8,24,69,0,16,66.7,20,30,13,12,1,0,33.3,3,9,31,0,12,11,14,"s:40~l:59~t:14","seattle-storm","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","https://a.espncdn.com/i/teamlogos/wnba/500/sea.png",73,NA
300716019,2010,2,2010-07-16,2010-07-16 20:30:00,6,"s:40~l:59~t:6","los-angeles-sparks","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","532481","49ac9c","https://a.espncdn.com/i/teamlogos/wnba/500/los.png","away",68,FALSE,20,4,20,44.6,29,65,0,17,80,8,10,3,7,0,0,20,2,10,23,0,4,4,19,"s:40~l:59~t:19","chicago-sky","Chicago","Sky","CHI","Chicago Sky","Sky","4f91cd","f1f2f3","https://a.espncdn.com/i/teamlogos/wnba/500/chi.png",80,NA
300716019,2010,2,2010-07-16,2010-07-16 20:30:00,19,"s:40~l:59~t:19","chicago-sky","Chicago","Sky","CHI","Chicago Sky","Sky","4f91cd","f1f2f3","https://a.espncdn.com/i/teamlogos/wnba/500/chi.png","home",80,TRUE,22,7,26,45.1,32,71,0,13,50,7,14,13,3,0,0,52.9,9,17,39,0,11,11,6,"s:40~l:59~t:6","los-angeles-sparks","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","532481","49ac9c","https://a.espncdn.com/i/teamlogos/wnba/500/los.png",68,NA
300716017,2010,2,2010-07-16,2010-07-16 20:00:00,3,"s:40~l:59~t:3","tulsa-shock","Tulsa","Shock","TUL","Tulsa Shock","Shock","11213e","c5d646",NA,"away",75,TRUE,19,5,17,53.6,30,56,0,18,87.5,7,8,6,9,0,0,50,8,16,23,0,18,18,17,"s:40~l:59~t:17","san-antonio-silver-stars","San Antonio","Silver Stars","SAS","San Antonio Silver Stars","Silver Stars","000000","c7cfd4",NA,70,NA
300716017,2010,2,2010-07-16,2010-07-16 20:00:00,17,"s:40~l:59~t:17","san-antonio-silver-stars","San Antonio","Silver Stars","SAS","San Antonio Silver Stars","Silver Stars","000000","c7cfd4",NA,"home",70,FALSE,15,0,18,38.8,26,67,0,10,73.7,14,19,22,14,0,0,21.1,4,19,40,0,19,19,3,"s:40~l:59~t:3","tulsa-shock","Tulsa","Shock","TUL","Tulsa Shock","Shock","11213e","c5d646",NA,75,NA
300716005,2010,2,2010-07-16,2010-07-16 19:00:00,20,"s:40~l:59~t:20","atlanta-dream","Atlanta","Dream","ATL","Atlanta Dream","Dream","d02030","383a37","https://a.espncdn.com/i/teamlogos/wnba/500/atl.png","away",70,FALSE,9,3,17,39,23,59,0,21,78.6,22,28,11,14,0,0,28.6,2,7,28,0,21,21,5,"s:40~l:59~t:5","indiana-fever","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",89,NA
300716005,2010,2,2010-07-16,2010-07-16 19:00:00,5,"s:40~l:59~t:5","indiana-fever","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","https://a.espncdn.com/i/teamlogos/wnba/500/ind.png","home",89,TRUE,20,3,21,51.6,33,64,0,24,85.7,18,21,12,15,0,0,33.3,5,15,33,0,18,18,20,"s:40~l:59~t:20","atlanta-dream","Atlanta","Dream","ATL","Atlanta Dream","Dream","d02030","383a37","https://a.espncdn.com/i/teamlogos/wnba/500/atl.png",70,NA
300715009,2010,2,2010-07-15,2010-07-15 12:00:00,16,"s:40~l:59~t:16","washington-mystics","Washington","Mystics","WAS","Washington Mystics","Mystics","e03a3e","09295a","https://a.espncdn.com/i/teamlogos/wnba/500/was.png","away",67,FALSE,8,1,21,38.5,20,52,0,20,71.9,23,32,8,10,3,0,28.6,4,14,29,0,20,17,9,"s:40~l:59~t:9","new-york-liberty","New York","Liberty","NYL","New York Liberty","Liberty","0d79b9","89c9bf","https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png",75,NA
300715009,2010,2,2010-07-15,2010-07-15 12:00:00,9,"s:40~l:59~t:9","new-york-liberty","New York","Liberty","NYL","New York Liberty","Liberty","0d79b9","89c9bf","https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png","home",75,TRUE,16,3,21,46.4,26,56,0,25,86.4,19,22,7,13,0,0,40,4,10,28,0,18,18,16,"s:40~l:59~t:16","washington-mystics","Washington","Mystics","WAS","Washington Mystics","Mystics","e03a3e","09295a","https://a.espncdn.com/i/teamlogos/wnba/500/was.png",67,NA
300714011,2010,2,2010-07-14,2010-07-14 15:30:00,14,"s:40~l:59~t:14","seattle-storm","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","https://a.espncdn.com/i/teamlogos/wnba/500/sea.png","away",111,TRUE,26,3,39,40,40,100,0,24,76.9,20,26,18,6,1,0,39.3,11,28,57,0,17,16,11,"s:40~l:59~t:11","phoenix-mercury","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","3a267d","e56020","https://a.espncdn.com/i/teamlogos/wnba/500/pho.png",107,NA
300714011,2010,2,2010-07-14,2010-07-14 15:30:00,11,"s:40~l:59~t:11","phoenix-mercury","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","3a267d","e56020","https://a.espncdn.com/i/teamlogos/wnba/500/pho.png","home",107,FALSE,18,4,33,41.8,41,98,0,26,89.5,17,19,9,12,0,0,28.6,8,28,42,0,15,15,14,"s:40~l:59~t:14","seattle-storm","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","https://a.espncdn.com/i/teamlogos/wnba/500/sea.png",111,NA
300714005,2010,2,2010-07-14,2010-07-14 13:00:00,18,"s:40~l:59~t:18","connecticut-sun","Connecticut","Sun","CT","Connecticut Sun","Sun","de6b36","002d62","https://a.espncdn.com/i/teamlogos/wnba/500/ct.png","away",77,TRUE,14,4,27,43.3,26,60,0,22,92,23,25,14,7,0,0,15.4,2,13,41,0,16,16,5,"s:40~l:59~t:5","indiana-fever","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",68,NA
300714005,2010,2,2010-07-14,2010-07-14 13:00:00,5,"s:40~l:59~t:5","indiana-fever","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","https://a.espncdn.com/i/teamlogos/wnba/500/ind.png","home",68,FALSE,11,4,16,32.4,22,68,0,24,85,17,20,18,11,1,0,24.1,7,29,34,0,13,12,18,"s:40~l:59~t:18","connecticut-sun","Connecticut","Sun","CT","Connecticut Sun","Sun","de6b36","002d62","https://a.espncdn.com/i/teamlogos/wnba/500/ct.png",77,NA
300714008,2010,2,2010-07-14,2010-07-14 13:00:00,20,"s:40~l:59~t:20","atlanta-dream","Atlanta","Dream","ATL","Atlanta Dream","Dream","d02030","383a37","https://a.espncdn.com/i/teamlogos/wnba/500/atl.png","away",81,FALSE,14,8,35,40.3,31,77,0,25,81.8,18,22,13,8,0,0,5.6,1,18,48,0,19,19,8,"s:40~l:59~t:8","minnesota-lynx","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","https://a.espncdn.com/i/teamlogos/wnba/500/min.png",83,NA
300714008,2010,2,2010-07-14,2010-07-14 13:00:00,8,"s:40~l:59~t:8","minnesota-lynx","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","https://a.espncdn.com/i/teamlogos/wnba/500/min.png","home",83,TRUE,18,2,29,38.4,28,73,0,18,69.4,25,36,9,10,0,0,16.7,2,12,38,0,12,12,20,"s:40~l:59~t:20","atlanta-dream","Atlanta","Dream","ATL","Atlanta Dream","Dream","d02030","383a37","https://a.espncdn.com/i/teamlogos/wnba/500/atl.png",81,NA
300714019,2010,2,2010-07-14,2010-07-14 12:30:00,17,"s:40~l:59~t:17","san-antonio-silver-stars","San Antonio","Silver Stars","SAS","San Antonio Silver Stars","Silver Stars","000000","c7cfd4",NA,"away",61,FALSE,15,4,23,44.6,25,56,0,14,50,6,12,8,2,0,0,35.7,5,14,31,0,17,17,19,"s:40~l:59~t:19","chicago-sky","Chicago","Sky","CHI","Chicago Sky","Sky","4f91cd","f1f2f3","https://a.espncdn.com/i/teamlogos/wnba/500/chi.png",88,NA
300714019,2010,2,2010-07-14,2010-07-14 12:30:00,19,"s:40~l:59~t:19","chicago-sky","Chicago","Sky","CHI","Chicago Sky","Sky","4f91cd","f1f2f3","https://a.espncdn.com/i/teamlogos/wnba/500/chi.png","home",88,TRUE,21,6,22,50,37,74,0,18,66.7,10,15,13,11,0,0,28.6,4,14,35,0,4,4,17,"s:40~l:59~t:17","san-antonio-silver-stars","San Antonio","Silver Stars","SAS","San Antonio Silver Stars","Silver Stars","000000","c7cfd4",NA,61,NA
300713003,2010,2,2010-07-13,2010-07-13 19:00:00,6,"s:40~l:59~t:6","los-angeles-sparks","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","532481","49ac9c","https://a.espncdn.com/i/teamlogos/wnba/500/los.png","away",87,TRUE,22,6,22,50,32,64,0,11,81.3,13,16,9,12,2,0,41.7,10,24,31,0,12,10,3,"s:40~l:59~t:3","tulsa-shock","Tulsa","Shock","TUL","Tulsa Shock","Shock","11213e","c5d646",NA,71,NA
300713003,2010,2,2010-07-13,2010-07-13 19:00:00,3,"s:40~l:59~t:3","tulsa-shock","Tulsa","Shock","TUL","Tulsa Shock","Shock","11213e","c5d646",NA,"home",71,FALSE,18,5,18,40.8,29,71,0,17,54.5,6,11,17,7,0,0,38.9,7,18,35,0,18,18,6,"s:40~l:59~t:6","los-angeles-sparks","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","532481","49ac9c","https://a.espncdn.com/i/teamlogos/wnba/500/los.png",87,NA
300711009,2010,2,2010-07-11,2010-07-11 16:00:00,19,"s:40~l:59~t:19","chicago-sky","Chicago","Sky","CHI","Chicago Sky","Sky","4f91cd","f1f2f3","https://a.espncdn.com/i/teamlogos/wnba/500/chi.png","away",54,FALSE,8,5,25,32.8,20,61,0,13,81.3,13,16,13,8,2,0,8.3,1,12,38,0,13,11,9,"s:40~l:59~t:9","new-york-liberty","New York","Liberty","NYL","New York Liberty","Liberty","0d79b9","89c9bf","https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png",57,NA
300711009,2010,2,2010-07-11,2010-07-11 16:00:00,9,"s:40~l:59~t:9","new-york-liberty","New York","Liberty","NYL","New York Liberty","Liberty","0d79b9","89c9bf","https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png","home",57,TRUE,14,4,27,35,21,60,0,16,78.6,11,14,8,8,3,0,25,4,16,35,0,11,8,19,"s:40~l:59~t:19","chicago-sky","Chicago","Sky","CHI","Chicago Sky","Sky","4f91cd","f1f2f3","https://a.espncdn.com/i/teamlogos/wnba/500/chi.png",54,NA
300710096,2010,2,2010-07-10,2010-07-10 15:30:00,97,"s:40~l:59~t:97","team-usa","Team USA","Team Usa","USA","Team Usa","Team Usa",NA,NA,NA,"away",99,TRUE,32,4,24,56,42,75,0,18,69.2,9,13,15,11,1,0,35.3,6,17,39,0,15,14,96,"s:40~l:59~t:96","team-wnba","Team WNBA","Team WNBA","ALL","Team WNBA","Team WNBA",NA,NA,NA,72,NA
300710096,2010,2,2010-07-10,2010-07-10 15:30:00,96,"s:40~l:59~t:96","team-wnba","Team WNBA","Team WNBA","ALL","Team WNBA","Team WNBA",NA,NA,NA,"home",72,FALSE,11,3,18,37.1,26,70,0,13,88.9,16,18,12,10,0,0,23.5,4,17,30,0,19,19,97,"s:40~l:59~t:97","team-usa","Team USA","Team Usa","USA","Team Usa","Team Usa",NA,NA,NA,99,NA
300708008,2010,2,2010-07-08,2010-07-08 20:00:00,17,"s:40~l:59~t:17","san-antonio-silver-stars","San Antonio","Silver Stars","SAS","San Antonio Silver Stars","Silver Stars","000000","c7cfd4",NA,"away",66,FALSE,14,4,16,38.1,24,63,0,22,100,13,13,3,4,0,0,29.4,5,17,19,0,15,15,8,"s:40~l:59~t:8","minnesota-lynx","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","https://a.espncdn.com/i/teamlogos/wnba/500/min.png",89,NA
300708008,2010,2,2010-07-08,2010-07-08 20:00:00,8,"s:40~l:59~t:8","minnesota-lynx","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","https://a.espncdn.com/i/teamlogos/wnba/500/min.png","home",89,TRUE,17,2,27,53.2,33,62,0,20,61.3,19,31,11,10,0,0,28.6,4,14,38,0,14,14,17,"s:40~l:59~t:17","san-antonio-silver-stars","San Antonio","Silver Stars","SAS","San Antonio Silver Stars","Silver Stars","000000","c7cfd4",NA,66,NA
